tenant_slug,product_name,description,price_cpm,delivery_type,formats_json,targeting_json
netflix,Netflix Fantasy Epics Package 223,Curate your message alongside our Fantasy Epics selection for a premium viewing experience. Reach genre lovers looking for compelling narratives and hook them with the cinematic feel only Netflix provides.,46,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""France""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix International Hits Collection Package 224,Our International Hits Collection offers advertisers a curated slate of exclusive titles designed for binge worthy sessions. Engage audiences seeking distinguished selections and showcase your brand within a cinematic premium collection.,70,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""UK"", ""France""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix High Income Audience Pack Package 225,"Target your campaign with our High Income Audience Pack designed to capture a specific segment of the Netflix audience. This premium pack reaches viewers who align perfectly with your brand, ensuring your message lands with impact.",61,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""UK"", ""France""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Emma Stone Package 226,Premium content meets star power with our Emma Stone spotlight package. Reach fans and enthusiasts worldwide who admire Emma Stone while aligning your brand with exclusive cinematic appeal.,72,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""France"", ""USA""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Ozark Package 227,"An exclusive package around the hit series Ozark delivers cinematic storytelling and immersive engagement. Connect with devoted audiences who can't get enough of Ozark, and place your brand in a premium environment they trust.",78,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""UK""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Family Favorites Package 228,Curate your message alongside our Family Favorites selection for a premium viewing experience. Reach genre lovers looking for compelling narratives and hook them with the cinematic feel only Netflix provides.,53,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""USA"", ""France""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Kids Entertainment Collection Package 229,Our Kids Entertainment Collection offers advertisers a curated slate of exclusive titles designed for binge worthy sessions. Engage audiences seeking distinguished selections and showcase your brand within a cinematic premium collection.,50,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Germany"", ""France""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Sports Fans Audience Pack Package 230,"Target your campaign with our Sports Fans Audience Pack designed to capture a specific segment of the Netflix audience. This premium pack reaches viewers who align perfectly with your brand, ensuring your message lands with impact.",74,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""USA"", ""Australia""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Jason Momoa Package 231,Premium content meets star power with our Jason Momoa spotlight package. Reach fans and enthusiasts worldwide who admire Jason Momoa while aligning your brand with exclusive cinematic appeal.,63,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Australia"", ""USA"", ""Singapore""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix The Crown Package 232,"An exclusive package around the hit series The Crown delivers cinematic storytelling and immersive engagement. Connect with devoted audiences who can't get enough of The Crown, and place your brand in a premium environment they trust.",77,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""France"", ""Germany"", ""Australia""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Fantasy Epics Package 233,Curate your message alongside our Fantasy Epics selection for a premium viewing experience. Reach genre lovers looking for compelling narratives and hook them with the cinematic feel only Netflix provides.,50,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Singapore"", ""Australia"", ""USA""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix International Hits Collection Package 234,Our International Hits Collection offers advertisers a curated slate of exclusive titles designed for binge worthy sessions. Engage audiences seeking distinguished selections and showcase your brand within a cinematic premium collection.,59,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""UK"", ""Germany""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix High Income Audience Pack Package 235,"Target your campaign with our High Income Audience Pack designed to capture a specific segment of the Netflix audience. This premium pack reaches viewers who align perfectly with your brand, ensuring your message lands with impact.",73,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Singapore""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Will Smith Package 236,Premium content meets star power with our Will Smith spotlight package. Reach fans and enthusiasts worldwide who admire Will Smith while aligning your brand with exclusive cinematic appeal.,73,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""Germany""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Ozark Package 237,"An exclusive package around the hit series Ozark delivers cinematic storytelling and immersive engagement. Connect with devoted audiences who can't get enough of Ozark, and place your brand in a premium environment they trust.",36,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""UK"", ""Germany"", ""Singapore""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Family Favorites Package 238,Curate your message alongside our Family Favorites selection for a premium viewing experience. Reach genre lovers looking for compelling narratives and hook them with the cinematic feel only Netflix provides.,45,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""France""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Kids Entertainment Collection Package 239,Our Kids Entertainment Collection offers advertisers a curated slate of exclusive titles designed for binge worthy sessions. Engage audiences seeking distinguished selections and showcase your brand within a cinematic premium collection.,35,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""UK"", ""USA"", ""Germany""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Sports Fans Audience Pack Package 240,"Target your campaign with our Sports Fans Audience Pack designed to capture a specific segment of the Netflix audience. This premium pack reaches viewers who align perfectly with your brand, ensuring your message lands with impact.",52,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Australia"", ""France"", ""Germany""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Dwayne Johnson Package 241,Premium content meets star power with our Dwayne Johnson spotlight package. Reach fans and enthusiasts worldwide who admire Dwayne Johnson while aligning your brand with exclusive cinematic appeal.,47,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix The Crown Package 242,"An exclusive package around the hit series The Crown delivers cinematic storytelling and immersive engagement. Connect with devoted audiences who can't get enough of The Crown, and place your brand in a premium environment they trust.",77,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Germany"", ""Australia"", ""France""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Fantasy Epics Package 243,Curate your message alongside our Fantasy Epics selection for a premium viewing experience. Reach genre lovers looking for compelling narratives and hook them with the cinematic feel only Netflix provides.,44,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""UK"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix International Hits Collection Package 244,Our International Hits Collection offers advertisers a curated slate of exclusive titles designed for binge worthy sessions. Engage audiences seeking distinguished selections and showcase your brand within a cinematic premium collection.,62,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""France"", ""UK"", ""Australia""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix High Income Audience Pack Package 245,"Target your campaign with our High Income Audience Pack designed to capture a specific segment of the Netflix audience. This premium pack reaches viewers who align perfectly with your brand, ensuring your message lands with impact.",54,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Germany""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Emma Stone Package 246,Premium content meets star power with our Emma Stone spotlight package. Reach fans and enthusiasts worldwide who admire Emma Stone while aligning your brand with exclusive cinematic appeal.,48,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Australia""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Ozark Package 247,"An exclusive package around the hit series Ozark delivers cinematic storytelling and immersive engagement. Connect with devoted audiences who can't get enough of Ozark, and place your brand in a premium environment they trust.",57,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Singapore"", ""Germany""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Family Favorites Package 248,Curate your message alongside our Family Favorites selection for a premium viewing experience. Reach genre lovers looking for compelling narratives and hook them with the cinematic feel only Netflix provides.,52,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Australia"", ""UK""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Kids Entertainment Collection Package 249,Our Kids Entertainment Collection offers advertisers a curated slate of exclusive titles designed for binge worthy sessions. Engage audiences seeking distinguished selections and showcase your brand within a cinematic premium collection.,66,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""France"", ""USA"", ""UK""], ""device_type_any_of"": [""CTV""]}"
netflix,Netflix Sports Fans Audience Pack Package 250,"Target your campaign with our Sports Fans Audience Pack designed to capture a specific segment of the Netflix audience. This premium pack reaches viewers who align perfectly with your brand, ensuring your message lands with impact.",73,guaranteed,"[""video"", ""ctv""]","{""geo_country_any_of"": [""Australia"", ""UK"", ""USA""], ""device_type_any_of"": [""CTV""]}"
