tenant_slug,product_name,description,price_cpm,delivery_type,formats,targeting_json
tiktok,TikTok Fashion Takeover,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokFashion movement with our fashion sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,15.44,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Australia"", ""USA"", ""Germany""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Live Takeover,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok live with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's live culture. Make some noise! 🔊",19.26,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""France"", ""UK"", ""Germany""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Lifestyle Takeover,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok lifestyle with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's lifestyle culture. Make some noise! 🔊",22.46,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Germany"", ""Australia"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Gaming Challenge,"🎥 LIVE & UNFILTERED! Take over TikTok gaming with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes gaming, your brand goes viral! 📱",16.63,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""UK"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Live Review,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok live with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's live culture. Make some noise! 🔊",24.72,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Germany"", ""UK"", ""USA""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Travel Sound Bite,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokTravel movement with our travel sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,16.58,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""UK"", ""Singapore"", ""USA""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Food Sound Bite,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokFood movement with our food sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,22.8,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Australia"", ""UK"", ""USA""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Education Duet,"🎥 LIVE & UNFILTERED! Take over TikTok education with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes education, your brand goes viral! 📱",17.51,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok DIY Review,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok diy with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's diy culture. Make some noise! 🔊",20.41,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Germany"", ""UK"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Fitness Tutorial,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok fitness with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's fitness culture. Make some noise! 🔊",18.57,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""Singapore"", ""Australia""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Trending Tutorial,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokTrending movement with our trending sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,22.62,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""France"", ""USA""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Fitness Review,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokFitness movement with our fitness sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,22.8,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""Singapore"", ""UK""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok DIY Review,"🎥 LIVE & UNFILTERED! Take over TikTok diy with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes diy, your brand goes viral! 📱",15.29,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Germany"", ""USA"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Dance Review,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok dance with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's dance culture. Make some noise! 🔊",17.3,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Home Tutorial,"🎥 LIVE & UNFILTERED! Take over TikTok home with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes home, your brand goes viral! 📱",17.74,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""UK"", ""France"", ""USA""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Comedy Story,"🎥 LIVE & UNFILTERED! Take over TikTok comedy with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes comedy, your brand goes viral! 📱",17.59,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""France"", ""UK""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Fashion Takeover,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok fashion with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's fashion culture. Make some noise! 🔊",20.13,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Australia"", ""France"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Family Duet,"🎥 LIVE & UNFILTERED! Take over TikTok family with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes family, your brand goes viral! 📱",18.21,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""Australia"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Health Dance,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokHealth movement with our health sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,17.97,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""UK"", ""Australia"", ""Germany""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Pets Vlog,"🎥 LIVE & UNFILTERED! Take over TikTok pets with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes pets, your brand goes viral! 📱",21.34,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""USA"", ""UK""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Entertainment Vlog,"🎥 LIVE & UNFILTERED! Take over TikTok entertainment with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes entertainment, your brand goes viral! 📱",16.53,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""UK""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Live Tutorial,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokLive movement with our live sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,17.17,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""USA"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Comedy Vlog,"🎥 LIVE & UNFILTERED! Take over TikTok comedy with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes comedy, your brand goes viral! 📱",20.09,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""UK"", ""USA"", ""Germany""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Trending Live Stream,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok trending with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's trending culture. Make some noise! 🔊",21.09,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""France"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Food Sound Bite,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok food with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's food culture. Make some noise! 🔊",21.1,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""UK"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Viral Duet,"🎥 LIVE & UNFILTERED! Take over TikTok viral with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes viral, your brand goes viral! 📱",15.58,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""UK"", ""Germany"", ""Australia""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
